,UID,SUMLEVEL,COUNTYID,STATEID,state,state_ab,city,place,type,primary,zip_code,area_code,lat,lng,ALand,AWater,pop,male_pop,female_pop,rent_mean,rent_median,rent_stdev,rent_sample_weight,rent_samples,rent_gt_10,rent_gt_15,rent_gt_20,rent_gt_25,rent_gt_30,rent_gt_35,rent_gt_40,rent_gt_50,universe_samples,used_samples,hi_mean,hi_median,hi_stdev,hi_sample_weight,hi_samples,family_mean,family_median,family_stdev,family_sample_weight,family_samples,hc_mortgage_mean,hc_mortgage_median,hc_mortgage_stdev,hc_mortgage_sample_weight,hc_mortgage_samples,hc_mean,hc_median,hc_stdev,hc_samples,hc_sample_weight,home_equity_second_mortgage,second_mortgage,home_equity,debt,second_mortgage_cdf,home_equity_cdf,debt_cdf,hs_degree,hs_degree_male,hs_degree_female,male_age_mean,male_age_median,male_age_stdev,male_age_sample_weight,male_age_samples,female_age_mean,female_age_median,female_age_stdev,female_age_sample_weight,female_age_samples,pct_own,married,married_snp,separated,divorced,data_type
17642,259416,140,69,30,Montana,MT,Winnett,Winnett,CDP,tract,59087,406,47.1419168,-108.2265753,4288041275.0,48927318,443,232,211,1063.47232,752.0,949.68863,12.39279,16.0,0.875,0.75,0.625,0.625,0.5625,0.4375,0.4375,0.3125,49,16,55645.64403,43352.0,45337.63767,127.81431,192.0,67129.20103,59079.0,44799.25355,76.06378,127.0,1226.49974,1031.0,827.4674,30.94743,49.0,358.35956,333.0,162.88248,94.0,74.30303,0.0,0.0,0.01399,0.34266,1.0,0.81836,0.92881,0.96812,0.96685,0.96951,45.88711,49.25,21.27114,55.19939,232.0,46.02571,48.75,21.42406,48.67188,211.0,0.75169,0.58049,0.00488,0.00488,0.20488,Train
17655,273642,140,157,39,Ohio,OH,Dover,Dover City,Village,tract,44622,330,40.5118819,-81.4657322,4482466.0,293374,2719,1151,1568,862.17656,635.0,638.84571,369.4335,507.0,1.0,0.91841,0.76151,0.61297,0.3682,0.26987,0.26987,0.20293,559,478,39694.47118,28076.0,34732.79135,1000.63227,1273.0,52883.48979,43990.0,32937.90623,363.65438,543.0,927.42327,929.0,307.00601,325.6041,385.0,376.13865,382.0,134.67067,329.0,256.77778,0.0,0.0,0.07003,0.53922,1.0,0.58147,0.71748,0.80376,0.74785,0.84132,41.62718,32.5,24.97687,288.33606,1151.0,52.64908,60.58333,28.02311,356.94697,1568.0,0.58936,0.43131,0.05758,0.01515,0.15556,Train
17674,274857,140,3,41,Oregon,OR,Corvallis,Corvallis City,City,tract,97330,541,44.5893132,-123.2584733,1750595.0,0,4085,2050,2035,874.50237,731.0,526.62874,875.56558,1137.0,1.0,0.87159,0.76341,0.64556,0.54178,0.48109,0.42656,0.34125,1158,1137,44999.68346,33154.0,40509.37986,1249.44622,1721.0,57362.5325,46428.0,45819.32996,498.58081,809.0,1336.60602,1346.0,378.70044,149.82519,330.0,507.44886,535.0,171.13825,233.0,141.58586,0.0,0.0,0.08348,0.58615,1.0,0.51721,0.62847,0.88741,0.87976,0.89482,33.14411,27.25,21.32959,598.83341,2050.0,35.34941,29.16667,22.30942,614.16097,2035.0,0.30724,0.40767,0.05036,0.02578,0.04017,Train
17676,231272,140,89,6,California,CA,Redding,Shasta Lake City,City,tract,96003,530,40.6917622,-122.3703442,9638844.0,2116,3363,1688,1675,1150.25911,1115.0,410.38021,159.87638,420.0,0.99286,0.85238,0.78095,0.74524,0.65476,0.60238,0.5119,0.44286,443,420,49650.82338,41152.0,44036.38417,854.75777,1265.0,56198.71464,54108.0,34185.47751,456.04782,762.0,1180.02399,1190.0,430.67593,263.03559,485.0,471.59683,419.0,223.81221,337.0,243.06061,0.0,0.0,0.05353,0.59002,1.0,0.65878,0.62035,0.80108,0.76549,0.83593,39.85559,39.66667,22.31688,451.08399,1688.0,42.02504,43.66667,23.51918,375.36982,1675.0,0.63872,0.47794,0.07353,0.01838,0.19485,Train
17679,236504,140,86,12,Florida,FL,Miami,Pinewood,City,tract,33167,305,25.872823,-80.2211655,1404315.0,322273,6426,2933,3493,971.1193,919.0,334.70353,554.6938,991.0,0.9886,0.9886,0.93782,0.76684,0.66632,0.6456,0.49534,0.43627,1035,965,36320.99136,28924.0,31901.61503,1389.09566,1677.0,39064.55682,32003.0,31439.69333,1007.38149,1211.0,1420.69555,1368.0,451.74315,202.36338,452.0,317.67572,268.0,174.26006,190.0,162.22222,0.0,0.0,0.04361,0.70405,1.0,0.7044,0.3585,0.7184,0.7536,0.68753,32.54412,29.0,20.0506,791.02247,2933.0,32.94128,29.5,20.63239,869.15741,3493.0,0.44771,0.34777,0.17057,0.04551,0.07247,Train
17680,259811,140,35,37,North Carolina,NC,Hickory,Long View,Village,tract,28602,828,35.7258636,-81.3748389,3667478.0,0,2093,996,1097,612.69187,604.0,182.62162,576.00531,617.0,0.93656,0.89149,0.67279,0.58097,0.50751,0.44741,0.40401,0.34224,641,599,31296.01177,25272.0,25922.33731,791.93623,958.0,36010.59231,36222.0,23094.55458,335.88871,428.0,789.90242,720.0,281.32989,176.48596,207.0,325.2977,298.0,111.44506,110.0,94.84848,0.0,0.0,0.07256,0.653,1.0,0.5697,0.48077,0.72132,0.69588,0.74707,39.84601,39.83333,19.29119,227.082,996.0,38.03732,34.41667,23.49149,245.55155,1097.0,0.31581,0.39798,0.16592,0.07063,0.17152,Train
17685,279402,140,91,72,Puerto Rico,PR,Manati,La Luisa,Urban,tract,674,787,18.4448001,-66.4931423,5934134.0,228388,5750,2798,2952,572.57976,501.0,219.94023,207.21212,236.0,0.91509,0.91509,0.91509,0.79245,0.79245,0.67925,0.56132,0.56132,305,212,38597.69618,28032.0,36045.96905,1509.12067,2031.0,42038.70144,32858.0,34364.81534,1116.01879,1586.0,1204.39364,1089.0,515.60137,537.03443,917.0,181.72385,138.0,123.54374,809.0,680.66313,0.0,0.0,0.0,0.53129,1.0,1.0,0.7306,0.79779,0.77974,0.81606,38.12201,39.91667,21.05718,686.13264,2798.0,36.43506,34.25,22.27891,703.6317,2952.0,0.85165,0.49597,0.05478,0.01231,0.10955,Train
17756,268254,140,59,36,New York,NY,Oyster Bay,Oyster Bay,City,tract,11771,516,40.8680567,-73.5310531,3194611.0,957757,6562,2732,3830,1679.68254,1843.0,668.27088,251.91106,951.0,0.98107,0.95268,0.86961,0.69716,0.57729,0.45426,0.35857,0.24921,981,951,116110.604,92707.0,85941.8197,1074.69506,2666.0,132308.5389,124396.0,73429.88899,453.86201,1591.0,2834.75187,2833.0,1032.14408,270.4159,1177.0,1012.12857,1252.0,530.2019,508.0,266.98514,0.0,0.0,0.11573,0.69852,1.0,0.37202,0.37175,0.9147,0.92118,0.90979,43.02961,44.58333,22.12433,643.03085,2732.0,41.67564,41.0,24.13009,852.06669,3830.0,0.7125,0.61238,0.00658,0.0,0.09438,Train
17701,284766,140,141,48,Texas,TX,El Paso,Sparks,Town,tract,79907,915,31.7125369,-106.35035,1769645.0,0,4021,1852,2169,503.33203,497.0,272.30934,551.08003,614.0,1.0,0.88111,0.71173,0.51303,0.4316,0.36808,0.26873,0.1759,622,614,37063.6224,29408.0,32755.05422,938.09184,1211.0,41340.10272,35737.0,29402.98452,688.21046,921.0,929.23401,916.0,243.85814,184.37349,241.0,270.01023,247.0,111.00962,348.0,330.82828,0.0,0.0,0.01528,0.40917,1.0,0.81523,0.88299,0.69621,0.78368,0.63203,32.81067,27.83333,22.88192,499.76519,1852.0,37.74445,34.33333,22.31336,552.6196,2169.0,0.50162,0.55665,0.07704,0.03927,0.04834,Train
17714,274357,140,109,40,Oklahoma,OK,Midwest City,Midwest City City,CDP,tract,73110,405,35.4426717,-97.4013637,1366324.0,0,1937,1009,928,810.36148,792.0,151.95571,255.66496,347.0,1.0,0.82997,0.67723,0.49568,0.3804,0.317,0.24784,0.1268,361,347,49955.25944,41815.0,34177.49695,562.41477,779.0,59279.29706,52546.0,36343.36543,272.25505,441.0,840.23616,815.0,283.96728,235.2916,266.0,312.90932,292.0,134.35475,152.0,134.82828,0.0,0.0,0.01675,0.63636,1.0,0.81133,0.51878,0.83347,0.85129,0.81376,33.60395,31.58333,20.76366,257.42207,1009.0,36.08674,33.66667,22.02139,208.19558,928.0,0.4951,0.40939,0.05606,0.02738,0.19296,Train
17717,267372,140,47,36,New York,NY,Brooklyn,New York City,City,tract,11207,718,40.6910811,-73.904613,172310.0,0,3738,1575,2163,1262.85488,1298.0,457.96023,342.0626,1007.0,0.97558,0.91963,0.84842,0.76297,0.68057,0.65005,0.52187,0.45066,1028,983,52364.02033,37940.0,48272.1599,837.44269,1254.0,48096.6768,30200.0,48556.84516,603.61219,866.0,2117.76356,1732.0,898.15359,49.11041,168.0,658.5157,634.0,210.71273,58.0,33.25253,0.0,0.0,0.0,0.74336,1.0,1.0,0.26833,0.60746,0.67178,0.55164,35.83025,32.33333,19.69789,376.05388,1575.0,32.55813,30.58333,19.4327,518.14332,2163.0,0.1711,0.31411,0.03414,0.01442,0.03945,Train
17728,234560,140,9,12,Florida,FL,Cocoa,Cocoa West,City,tract,32926,321,28.3499788,-80.8007843,21191273.0,5703716,4247,1989,2258,906.65153,803.0,404.776,343.20365,526.0,1.0,0.89697,0.79394,0.77778,0.71919,0.58586,0.58586,0.30707,569,495,52194.34772,35537.0,47283.99191,1253.93957,1774.0,61725.63762,39818.0,49179.27914,712.5077,1109.0,1301.77338,1084.0,881.07316,291.79146,485.0,335.58825,302.0,169.07326,720.0,619.44051,0.0,0.0,0.03485,0.40249,1.0,0.74331,0.88849,0.81085,0.78888,0.83128,45.37192,50.08333,23.88077,456.99643,1989.0,46.07727,51.83333,24.87607,565.89937,2258.0,0.64208,0.47674,0.04365,0.00976,0.14532,Train
17730,261787,140,35,38,North Dakota,ND,Grand Forks,Grand Forks City,City,tract,58201,701,47.89669,-97.0558674,2590260.0,0,5905,3018,2887,723.90607,755.0,275.28461,1550.8895,2156.0,0.88311,0.78058,0.6741,0.48836,0.36305,0.34274,0.29569,0.22338,2171,2019,47509.61732,37387.0,46455.75723,2132.43511,2984.0,52916.49749,45954.0,47430.96458,1054.86234,1525.0,1195.45692,1204.0,378.89094,258.36084,443.0,574.52559,556.0,166.48888,370.0,207.37374,0.0,0.0,0.06519,0.5449,1.0,0.60392,0.7074,0.85008,0.90824,0.79068,34.05419,27.75,19.68787,905.41343,3018.0,39.36573,30.58333,25.2045,732.05624,2887.0,0.27757,0.40921,0.04568,0.00453,0.09853,Train
17734,285189,140,201,48,Texas,TX,Houston,Houston City,Town,tract,77009,713,29.7864497,-95.3622075,1814310.0,0,4825,2596,2229,660.37416,622.0,365.33468,692.46896,879.0,0.90221,0.80792,0.69034,0.63213,0.48894,0.43772,0.37951,0.2305,966,859,36495.14019,22928.0,37417.10854,1253.25953,1584.0,42493.28819,29305.0,37684.74264,706.01082,951.0,1639.95634,1437.0,819.13548,75.32315,177.0,437.17166,449.0,176.82404,441.0,301.10101,0.0,0.0,0.0,0.28641,1.0,1.0,0.95439,0.51771,0.50267,0.53246,34.00779,29.83333,22.77101,622.4436,2596.0,36.99942,34.08333,21.9938,542.03717,2229.0,0.34176,0.41017,0.15478,0.04809,0.08292,Train
17744,274985,140,13,41,Oregon,OR,Prineville,Prineville City,City,tract,97754,541,44.3795403,-120.4906439,1334859607.0,4329372,6932,3304,3628,813.4074,749.0,409.19012,659.9454,925.0,1.0,0.85936,0.79956,0.6113,0.6113,0.55703,0.44186,0.35548,1038,903,52655.20806,35978.0,45349.24959,2026.61976,3012.0,63284.04815,53517.0,44479.89525,1244.51949,2054.0,1307.78638,1130.0,675.85825,767.22121,1303.0,413.39524,387.0,239.38132,671.0,496.79461,0.0,0.0,0.05826,0.66008,1.0,0.63669,0.46414,0.84139,0.84298,0.8401,42.76244,43.91667,23.39696,777.22921,3304.0,47.80087,49.33333,22.68528,823.10915,3628.0,0.64746,0.69871,0.03241,0.02394,0.08361,Train
17747,235453,140,33,12,Florida,FL,Cantonment,Gonzalez,City,tract,32533,850,30.6287515,-87.2936605,65540957.0,1112771,5801,2881,2920,708.18426,747.0,280.65159,357.13415,446.0,1.0,0.76233,0.76233,0.76233,0.65247,0.45516,0.34529,0.24215,481,446,64150.15375,58474.0,48470.53848,1193.04124,2126.0,70425.31652,67191.0,43672.27644,746.68618,1558.0,1160.73721,1124.0,334.08143,625.20296,1093.0,318.61475,293.0,164.70378,552.0,502.0,0.0,0.0,0.0,0.66444,1.0,1.0,0.4535,0.83422,0.84691,0.82203,41.34314,42.16667,22.35148,711.73953,2881.0,40.29288,39.08333,22.76032,872.17075,2920.0,0.87183,0.58333,0.02276,0.02276,0.10528,Train
17748,263343,140,13,34,New Jersey,NJ,Newark,Newark City,City,tract,7114,973,40.7190961,-74.1737601,1170425.0,0,5990,3175,2815,1152.61593,1127.0,479.60876,562.77143,1551.0,0.97778,0.90719,0.78758,0.66471,0.60261,0.52418,0.4183,0.3366,1563,1530,52231.05759,38125.0,47730.49476,1310.07755,1883.0,49805.60813,37251.0,41840.9519,981.66982,1386.0,2513.81939,2596.0,1193.63606,68.51737,205.0,1138.60642,1129.0,166.81775,115.0,56.91919,0.0,0.0,0.07188,0.64063,1.0,0.57281,0.50948,0.68297,0.62156,0.75654,34.19716,35.33333,18.64585,746.90917,3175.0,33.1924,32.33333,20.28567,699.5256,2815.0,0.1901,0.48428,0.193,0.09073,0.10147,Train
17702,293835,140,33,54,West Virginia,WV,Clarksburg,Clarksburg City,City,tract,26301,304,39.301498,-80.3939773,14058316.0,1941,2569,1369,1200,702.96189,716.0,198.38266,274.96909,313.0,0.80866,0.80866,0.73285,0.6787,0.6787,0.6787,0.61372,0.55596,324,277,50386.30106,37781.0,44315.7702,693.33172,1071.0,69246.1355,62182.0,40293.95146,299.14621,626.0,939.02612,958.0,299.85834,282.69884,364.0,316.39959,288.0,125.99756,383.0,353.20202,0.0,0.0,0.04418,0.48728,1.0,0.70177,0.79709,0.88581,0.81302,0.96358,38.47041,38.33333,22.18308,331.65782,1369.0,41.81636,40.66667,21.48985,252.12341,1200.0,0.7427,0.55688,0.06422,0.05413,0.13486,Train
18555,246755,140,1,20,Kansas,KS,Iola,Bassett City,City,tract,66749,620,37.8887615,-95.3976184,31789728.0,1652590,2661,1259,1402,491.70853,513.0,190.14887,350.82828,368.0,0.94022,0.85598,0.70924,0.60598,0.34783,0.28261,0.25815,0.17935,399,368,47058.90228,34958.0,43733.63259,739.21961,1128.0,59910.36368,51125.0,44137.26631,385.5508,622.0,1025.47816,975.0,530.15221,321.83998,461.0,332.60929,330.0,172.30694,268.0,218.42586,0.0,0.0,0.00823,0.63237,1.0,0.83,0.52825,0.9092,0.92621,0.89451,35.12563,33.58333,21.95978,324.18749,1259.0,38.76204,36.33333,24.84603,331.06846,1402.0,0.6813,0.45037,0.00627,0.00313,0.14943,Train
17914,238912,140,51,13,Georgia,GA,Savannah,Thunderbolt,City,tract,31404,912,32.0793742,-81.0305016,10176857.0,2275737,915,310,605,514.75237,378.0,431.0758,120.94697,150.0,1.0,0.91089,0.91089,0.91089,0.80198,0.63366,0.60396,0.49505,186,101,62260.06746,25150.0,71638.5581,196.30666,349.0,70035.75499,44194.0,68328.83979,133.8867,275.0,2239.863,2390.0,714.95409,20.87971,75.0,849.00829,731.0,321.94182,88.0,43.47581,0.0,0.0,0.06135,0.46012,1.0,0.62199,0.83127,0.94311,0.92969,0.94833,32.42086,20.25,26.3963,89.35982,310.0,35.71417,31.41667,25.58332,142.4642,605.0,0.35301,0.67347,0.0,0.0,0.0,Train
17921,287944,140,479,48,Texas,TX,Laredo,Laredo City,Town,tract,78041,956,27.5418581,-99.4763547,2818684.0,0,3968,1919,2049,794.85388,745.0,330.38323,498.22651,630.0,0.94017,0.80855,0.71453,0.56752,0.45299,0.42564,0.36581,0.19658,661,585,53797.04998,43679.0,46069.79889,827.15242,1236.0,54697.487,45939.0,41421.76327,664.7684,1048.0,1421.2206,1343.0,441.12603,107.96485,240.0,481.21347,461.0,180.02272,335.0,228.43434,0.0,0.0,0.01391,0.41739,1.0,0.81861,0.87555,0.72477,0.79588,0.65924,34.69872,32.25,21.52778,520.83157,1919.0,33.43417,32.25,21.58341,470.24555,2049.0,0.46557,0.54839,0.05645,0.01546,0.08132,Train
18063,269731,140,83,36,New York,NY,Troy,Waterford,City,tract,12182,518,42.7906326,-73.6677411,1647261.0,240446,4274,2061,2213,694.55311,729.0,289.74993,572.60162,750.0,0.93042,0.8472,0.80218,0.6794,0.49386,0.40655,0.3206,0.27694,763,733,49497.16004,33451.0,44303.82499,1180.05461,1610.0,57605.39978,36765.0,47621.76237,629.67041,988.0,1328.47784,1246.0,404.04868,259.38776,589.0,597.39391,547.0,297.29475,258.0,166.77193,0.0,0.0,0.03542,0.6954,1.0,0.74081,0.37934,0.82018,0.85453,0.79649,31.13635,24.75,21.6559,523.14381,2061.0,37.99339,36.25,22.28092,560.37491,2213.0,0.55248,0.40818,0.06169,0.0208,0.0911,Train
18069,258473,140,510,29,Missouri,MO,St. Louis,Bella Villa City,City,tract,63116,314,38.5642278,-90.2834473,1282333.0,49882,1987,1023,964,911.76367,893.0,266.353,85.59146,165.0,1.0,0.88535,0.57962,0.53503,0.53503,0.47134,0.33121,0.24204,178,157,53906.70304,49425.0,35549.61453,581.9443,905.0,61850.33634,52398.0,37994.22352,287.75675,469.0,1139.89767,1108.0,460.79642,297.9985,512.0,405.77016,397.0,123.84412,215.0,161.9697,0.0,0.0,0.08391,0.70426,1.0,0.51542,0.35796,0.9086,0.9125,0.90495,37.71949,36.91667,21.89629,244.46541,1023.0,45.20247,44.16667,23.40928,218.6688,964.0,0.80674,0.43489,0.03686,0.03686,0.20762,Train
18070,278179,140,101,42,Pennsylvania,PA,Philadelphia,Millbourne,Borough,tract,19104,215,39.9595247,-75.1906334,434900.0,0,6124,3301,2823,1181.43347,1014.0,533.40869,369.53677,881.0,0.95645,0.93132,0.89447,0.8392,0.75042,0.73032,0.69682,0.61139,881,597,32695.33563,15967.0,45464.10492,730.75415,1016.0,89114.08046,59475.0,66602.87553,80.96133,164.0,2311.68852,2395.0,500.53014,9.52783,42.0,482.40683,491.0,120.87445,93.0,50.07071,0.0,0.0,0.0,0.31111,1.0,1.0,0.94459,0.91852,0.88767,0.95787,23.29167,19.91667,11.15021,1583.59569,3301.0,22.59816,20.41667,9.0116,1515.6274,2823.0,0.13968,0.05058,0.01218,0.01218,0.00624,Train
18081,283974,140,113,48,Texas,TX,Dallas,Dallas City,Town,tract,75201,214,32.7899323,-96.7951677,611076.0,0,466,240,226,1463.30834,1410.0,535.7752,41.2292,182.0,0.94505,0.78022,0.5,0.34066,0.19231,0.08242,0.02198,0.02198,188,182,133354.25,105759.0,93876.84106,79.7504,275.0,166640.2051,158983.0,81852.6987,24.19636,127.0,3518.55429,4312.0,1456.53755,12.31508,70.0,1288.21073,1658.0,717.49651,17.0,3.55649,0.0,0.0,0.0,0.8046,1.0,1.0,0.14949,0.97101,0.94175,1.0,37.05656,34.83333,15.36919,51.46606,240.0,35.63571,31.91667,14.45853,45.25863,226.0,0.32618,0.45,0.01364,0.01364,0.17273,Train
18082,266426,140,9,36,New York,NY,Randolph,Randolph,City,tract,14772,716,42.1241377,-78.9816961,322571962.0,1417577,4953,2574,2379,538.36309,547.0,205.68478,409.12048,429.0,0.89731,0.80929,0.69438,0.59413,0.45966,0.37164,0.2665,0.16381,470,409,52153.83169,40521.0,43148.12207,1271.03383,1883.0,61129.69925,51510.0,42015.804,769.5365,1269.0,1106.31599,1002.0,448.47975,438.57883,655.0,430.46539,404.0,214.22952,758.0,550.48474,0.0,0.0,0.03397,0.46355,1.0,0.7471,0.82727,0.86171,0.83418,0.88854,38.43852,40.0,24.77225,625.10075,2574.0,39.96015,41.41667,23.63515,571.60425,2379.0,0.74589,0.57308,0.04732,0.01945,0.11882,Train
18095,231752,140,111,6,California,CA,Ventura,San Buenaventura (ventura) City,City,tract,93003,805,34.2757404,-119.2061965,1120414.0,0,1139,525,614,1358.5296,1352.0,362.65275,86.83953,396.0,1.0,0.94103,0.9,0.72821,0.55641,0.51026,0.51026,0.32051,401,390,58734.96122,47728.0,48056.81761,326.6978,504.0,67892.32853,53862.0,48972.5951,150.22751,256.0,2148.42642,2437.0,993.67984,26.10216,69.0,360.69522,358.0,82.40586,34.0,27.43434,0.0,0.0,0.0,0.6699,1.0,1.0,0.44023,0.89108,0.89685,0.8862,36.893,35.0,21.03175,125.09899,525.0,37.69822,34.16667,21.16592,160.99415,614.0,0.20457,0.47477,0.06193,0.00917,0.07339,Train
18096,232358,140,31,8,Colorado,CO,Denver,Glendale City,City,tract,80209,720,39.7177365,-104.9841763,886798.0,0,4327,2413,1914,898.60346,821.0,350.57143,1320.24974,2014.0,0.94621,0.86214,0.7295,0.50392,0.4047,0.32428,0.2658,0.16658,2043,1915,65907.97661,45674.0,62011.9825,1770.72287,2765.0,105282.3333,98472.0,64026.59533,172.69055,415.0,1871.49972,1806.0,675.09809,158.81715,540.0,608.66414,467.0,339.70049,182.0,110.78788,0.0,0.0,0.18144,0.74792,1.0,0.15533,0.25853,0.9719,0.96542,0.98086,39.14243,36.08333,14.48338,518.54853,2413.0,37.12366,33.25,16.60162,431.26922,1914.0,0.29578,0.19429,0.0437,0.01601,0.12722,Train
18097,250249,140,13,25,Massachusetts,MA,Holyoke,Chicopee City,City,tract,1040,413,42.2038574,-72.5959824,990717.0,204897,2649,1224,1425,571.3134,553.0,298.0477,682.83614,816.0,0.92154,0.76837,0.65878,0.59651,0.46575,0.40349,0.34122,0.26899,824,803,30498.18346,19868.0,28728.69884,743.12801,942.0,34586.04997,25646.0,31051.10991,523.97729,709.0,1223.52554,1163.0,563.49692,38.84905,83.0,447.55353,518.0,151.01262,35.0,23.38384,0.0,0.0,0.11017,0.70339,1.0,0.39637,0.36013,0.53873,0.53892,0.53856,31.39082,27.91667,22.6589,280.51459,1224.0,31.70621,26.41667,19.98882,353.0853,1425.0,0.15129,0.31089,0.0918,0.0257,0.08323,Train
18059,255357,140,163,26,Michigan,MI,River Rouge,River Rouge City,CDP,tract,48218,313,42.2873034,-83.1516022,2767943.0,126346,589,294,295,900.87721,711.0,355.26131,61.55894,93.0,1.0,1.0,1.0,1.0,0.91026,0.83333,0.83333,0.78205,113,78,25136.03533,16029.0,24576.39896,143.65969,177.0,26520.60414,16905.0,26226.23797,91.39686,118.0,972.0,968.0,50.76498,7.0,7.0,448.33427,291.0,311.51396,57.0,45.88889,0.0,0.0,0.04688,0.10938,1.0,0.68937,0.98828,0.57911,0.65,0.50641,31.29126,29.16667,20.47346,62.42634,294.0,29.83956,29.75,17.8979,62.88018,295.0,0.35314,0.55612,0.17857,0.10714,0.0,Train
18113,259609,140,19,37,North Carolina,NC,Supply,Varnamtown,Village,tract,28462,910,33.9729461,-78.2685241,29875162.0,1593918,2916,1375,1541,728.37867,717.0,242.25123,240.8923,286.0,1.0,0.90559,0.87413,0.7972,0.74825,0.74825,0.65035,0.60839,312,286,45939.66693,32304.0,44563.38778,881.29984,1204.0,52504.39003,36546.0,45828.01148,596.24489,884.0,1360.21126,1330.0,615.71384,258.17563,480.0,496.28286,410.0,287.04985,412.0,303.37949,0.0,0.0,0.08857,0.53812,1.0,0.49375,0.71933,0.82022,0.76477,0.86742,43.59175,45.0,24.49809,348.22584,1375.0,45.75506,49.66667,24.25744,361.92498,1541.0,0.70124,0.672,0.03467,0.02578,0.08267,Train
18116,242601,140,31,17,Illinois,IL,Chicago,Chicago City,Village,tract,60612,773,41.8773597,-87.7035621,329809.0,0,1254,644,610,1009.37698,1010.0,361.70366,126.92334,273.0,1.0,0.94262,0.84836,0.77049,0.77049,0.7541,0.7377,0.61475,294,244,35415.69426,22992.0,36106.78498,264.9844,359.0,39312.45173,27607.0,39548.48932,167.48937,255.0,1446.53869,1394.0,415.79443,22.70123,51.0,359.20568,302.0,94.54663,14.0,10.46465,0.0,0.0,0.0,0.78462,1.0,1.0,0.18441,0.69604,0.76675,0.62105,36.69794,40.41667,20.3959,151.31869,644.0,36.59267,36.75,21.16555,175.50265,610.0,0.24617,0.17004,0.0668,0.04858,0.09514,Train
18122,283202,140,29,48,Texas,TX,San Antonio,Lackland Afb,Town,tract,78226,210,29.3903429,-98.5412402,2835671.0,0,4452,1965,2487,788.97712,737.0,237.89383,291.87648,397.0,1.0,0.93194,0.88482,0.79058,0.68063,0.47906,0.41361,0.30628,443,382,40429.78234,31457.0,32353.63979,1092.38714,1416.0,42914.78087,34096.0,32077.71497,823.9446,1105.0,862.95018,818.0,239.97143,370.13014,440.0,326.53796,296.0,126.09363,533.0,475.92929,0.0,0.0,0.01131,0.45221,1.0,0.8244,0.84026,0.65536,0.64677,0.66189,37.64571,37.16667,23.25944,487.08171,1965.0,39.55683,39.83333,24.01641,584.24001,2487.0,0.66644,0.44029,0.05512,0.01378,0.11483,Train
18124,230176,140,73,6,California,CA,National City,National City City,City,tract,91950,619,32.6564826,-117.1150589,5961712.0,4662967,5506,3832,1674,952.97557,887.0,343.46242,235.67705,409.0,0.98533,0.98533,0.77017,0.73839,0.64059,0.5379,0.43521,0.32763,439,409,43588.97169,31399.0,38605.08426,422.67912,595.0,48582.83366,37420.0,39339.55231,272.18823,411.0,1314.59861,1403.0,527.96148,43.45793,91.0,194.26814,218.0,121.55652,65.0,49.19,0.0,0.0,0.0,0.58333,1.0,1.0,0.634,0.87803,0.93878,0.72456,28.07747,25.0,11.59345,1282.25123,3832.0,31.25872,24.33333,18.32296,575.54395,1674.0,0.25267,0.43198,0.36603,0.00443,0.0568,Train
18137,222335,140,143,5,Arkansas,AR,Fayetteville,Fayetteville City,City,tract,72701,479,36.0772958,-94.1868526,8750980.0,4547,6667,3532,3135,744.93467,684.0,345.66184,2167.03338,2651.0,0.9824,0.94486,0.86547,0.73445,0.65389,0.5483,0.49589,0.31834,2685,2557,42480.80638,23995.0,52635.64664,2532.1491,3331.0,56878.1721,35042.0,56430.83754,802.79741,1252.0,1290.79722,1142.0,531.12328,174.103,372.0,403.03797,357.0,123.06805,274.0,221.9798,0.0,0.0,0.04025,0.57585,1.0,0.7195,0.64911,0.94743,0.97141,0.92087,29.99082,25.5,16.55849,1149.27789,3532.0,33.19864,25.91667,17.28499,1121.60961,3135.0,0.20496,0.24397,0.02872,0.01651,0.08914,Train
18139,286196,140,227,48,Texas,TX,Big Spring,Big Spring City,Town,tract,79720,432,32.2442039,-101.4568075,2460590.0,6235,3360,1546,1814,748.84195,805.0,326.85295,256.06463,392.0,0.94898,0.80357,0.66582,0.56122,0.54337,0.38776,0.35969,0.11735,486,392,52442.83883,34738.0,49900.00056,850.14105,1187.0,62466.61656,42634.0,49907.18168,483.98377,755.0,1028.76301,995.0,353.29375,163.9414,233.0,343.40646,305.0,124.96704,468.0,395.74808,0.0,0.0,0.0,0.33238,1.0,1.0,0.93477,0.84573,0.83066,0.85753,34.13163,28.66667,22.64257,412.5699,1546.0,35.54453,33.16667,22.23863,409.22573,1814.0,0.61458,0.54296,0.0682,0.05137,0.13818,Train
18143,225064,140,35,6,California,CA,Herlong,Herlong,City,tract,96113,530,40.1324038,-120.152514,1323070605.0,230900334,3469,2436,1033,986.1161,868.0,589.07683,198.24743,333.0,0.99088,0.90578,0.78723,0.51672,0.31307,0.29483,0.23404,0.19149,356,329,55055.61013,46569.0,48022.45293,702.93579,1015.0,77764.81222,61062.0,48414.29023,304.45617,534.0,1413.82971,1271.0,686.40943,179.30881,349.0,491.75823,440.0,243.50604,310.0,218.08081,0.0,0.0,0.02883,0.52959,1.0,0.76879,0.73347,0.78312,0.73104,0.93671,40.25601,37.83333,15.94533,596.46297,2436.0,44.91151,52.25,25.16472,248.25799,1033.0,0.61944,0.40552,0.21783,0.07856,0.11253,Train
